460;La rgle du jeu;A bourgeois life in France at the onset of World War II, as the rich and their poor servants meet up at a French chateau.;1939;Comedia
461;The Thin Man;Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it.;1934;Suspense
462;All Quiet on the Western Front;A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror.;1930;Drama
463;Bronenosets Potemkin;In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre.;1925;Suspense
464;Knives Out;A detective investigates the death of a patriarch of an eccentric, combative family.;2019;Suspense
465;Dil Bechara;The emotional journey of two hopelessly in love youngsters, a young girl, Kizie, suffering from cancer, and a boy, Manny, whom she meets at a support group.;2020;Romance
466;Manbiki kazoku;A family of small-time crooks take in a child they find outside in the cold.;2018;Suspense
467;Marriage Story;Noah Baumbach's incisive and compassionate look at a marriage breaking up and a family staying together.;2019;Romance
468;Call Me by Your Name;In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant.;2017;Romance
469;I, Daniel Blake;After having suffered a heart-attack, a 59-year-old carpenter must fight the bureaucratic forces of the system in order to receive Employment and Support Allowance.;2016;Drama
470;Isle of Dogs;Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.;2018;Animacao
471;Hunt for the Wilderpeople;A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.;2016;Aventura
472;Captain Fantastic;In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent.;2016;Comedia
473;Sing Street;A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.;2016;Comedia
474;Thor: Ragnarok;Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnark, the destruction of his world, at the hands of the powerful and ruthless villain Hela.;2017;Aventura
475;Nightcrawler;When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story.;2014;Suspense
476;Jojo Rabbit;A young boy in Hitler's army finds out his mother is hiding a Jewish girl in their home.;2019;Comedia
477;Arrival;A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecrafts appear around the world.;2016;Ficcao
478;Star Wars: Episode VII - The Force Awakens;As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace.;2015;Ficcao
479;Before Midnight;We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.;2013;Romance
480;X-Men: Days of Future Past;The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.;2014;Ficcao
481;Bir Zamanlar Anadolu'da;A group of men set out in search of a dead body in the Anatolian steppes.;2011;Suspense
482;The Artist;An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era.;2011;Romance
483;Edge of Tomorrow;A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.;2014;Ficcao
484;Amour;Georges and Anne are an octogenarian couple. They are cultivated, retired music teachers. Their daughter, also a musician, lives in Britain with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.;2012;Romance
485;The Irishman;An old man recalls his time painting houses for his friend, Jimmy Hoffa, through the 1950-70s.;2019;Suspense
486;Un prophte;A young Arab man is sent to a French prison.;2009;Suspense
487;Moon;Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.;2009;Ficcao
488;Lt den rtte komma in;Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.;2008;Suspense
489;District 9;Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.;2009;Ficcao
490;The Wrestler;A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.;2008;Drama
491;Jab We Met;A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman.;2007;Romance
492;Boyhood;The life of Mason, from early childhood to his arrival at college.;2014;Drama
493;4 luni, 3 saptamni si 2 zile;A woman assists her friend in arranging an illegal abortion in 1980s Romania.;2007;Drama
494;Star Trek;The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.;2009;Ficcao
495;In Bruges;Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be.;2008;Suspense
496;The Man from Earth;An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he has a longer and stranger past than they can imagine.;2007;Suspense
497;Letters from Iwo Jima;The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.;2006;Aventura
498;The Fall;In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances.;2006;Aventura
499;Life of Pi;A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.;2012;Aventura
500;Fantastic Mr. Fox;An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.;2009;Animacao
501;C.R.A.Z.Y.;A young French-Canadian, growing up in the 1960s and 1970s, struggles to reconcile his emerging homosexuality with his father's conservative values and his own Catholic beliefs.;2005;Comedia
502;Les choristes;The new teacher at a severely administered boys' boarding school works to positively affect the students' lives through music.;2004;Drama
503;Iron Man;After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.;2008;Ficcao
